"State","Date","VMT"
"DC",2019-07-17,8.580645161
"DC",2019-07-18,8.580645161
"DC",2019-07-19,8.580645161
"DC",2019-07-20,8.580645161
"DC",2019-07-21,8.580645161
"DC",2019-07-22,8.580645161
"DC",2019-07-23,8.580645161
"DC",2019-07-24,8.580645161
"DC",2019-07-25,8.580645161
"DC",2019-07-26,8.580645161
"DC",2019-07-27,8.580645161
"DC",2019-07-28,8.580645161
"DC",2019-07-29,8.580645161
"DC",2019-07-30,8.580645161
"DC",2019-07-31,8.580645161
"DC",2019-08-01,11.61290323
"DC",2019-08-02,11.61290323
"DC",2019-08-03,11.61290323
"DC",2019-08-04,11.61290323
"DC",2019-08-05,11.61290323
"DC",2019-08-06,11.61290323
"DC",2019-08-07,11.61290323
"DC",2019-08-08,11.61290323
"DC",2019-08-09,11.61290323
"DC",2019-08-10,11.61290323
"DC",2019-08-11,11.61290323
"DC",2019-08-12,11.61290323
"DC",2019-08-13,11.61290323
"DC",2019-08-14,11.61290323
"DC",2019-08-15,11.61290323
"DC",2019-08-16,11.61290323
"DC",2019-08-17,11.61290323
"DC",2019-08-18,11.61290323
"DC",2019-08-19,11.61290323
"DC",2019-08-20,11.61290323
"DC",2019-08-21,11.61290323
"DC",2019-08-22,11.61290323
"DC",2019-08-23,11.61290323
"DC",2019-08-24,11.61290323
"DC",2019-08-25,11.61290323
"DC",2019-08-26,11.61290323
"DC",2019-08-27,11.61290323
"DC",2019-08-28,11.61290323
"DC",2019-08-29,11.61290323
"DC",2019-08-30,11.61290323
"DC",2019-08-31,11.61290323
"DC",2019-09-01,12.36666667
"DC",2019-09-02,12.36666667
"DC",2019-09-03,12.36666667
"DC",2019-09-04,12.36666667
"DC",2019-09-05,12.36666667
"DC",2019-09-06,12.36666667
"DC",2019-09-07,12.36666667
"DC",2019-09-08,12.36666667
"DC",2019-09-09,12.36666667
"DC",2019-09-10,12.36666667
"DC",2019-09-11,12.36666667
"DC",2019-09-12,12.36666667
"DC",2019-09-13,12.36666667
"DC",2019-09-14,12.36666667
"DC",2019-09-15,12.36666667
"DC",2019-09-16,12.36666667
"DC",2019-09-17,12.36666667
"DC",2019-09-18,12.36666667
"DC",2019-09-19,12.36666667
"DC",2019-09-20,12.36666667
"DC",2019-09-21,12.36666667
"DC",2019-09-22,12.36666667
"DC",2019-09-23,12.36666667
"DC",2019-09-24,12.36666667
"DC",2019-09-25,12.36666667
"DC",2019-09-26,12.36666667
"DC",2019-09-27,12.36666667
"DC",2019-09-28,12.36666667
"DC",2019-09-29,12.36666667
"DC",2019-09-30,12.36666667
"DC",2019-10-01,10
"DC",2019-10-02,10
"DC",2019-10-03,10
"DC",2019-10-04,10
"DC",2019-10-05,10
"DC",2019-10-06,10
"DC",2019-10-07,10
"DC",2019-10-08,10
"DC",2019-10-09,10
"DC",2019-10-10,10
"DC",2019-10-11,10
"DC",2019-10-12,10
"DC",2019-10-13,10
"DC",2019-10-14,10
"DC",2019-10-15,10
"DC",2019-10-16,10
"DC",2019-10-17,10
"DC",2019-10-18,10
"DC",2019-10-19,10
"DC",2019-10-20,10
"DC",2019-10-21,10
"DC",2019-10-22,10
"DC",2019-10-23,10
"DC",2019-10-24,10
"DC",2019-10-25,10
"DC",2019-10-26,10
"DC",2019-10-27,10
"DC",2019-10-28,10
"DC",2019-10-29,10
"DC",2019-10-30,10
"DC",2019-10-31,10
"DC",2019-11-01,9.466666667
"DC",2019-11-02,9.466666667
"DC",2019-11-03,9.466666667
"DC",2019-11-04,9.466666667
"DC",2019-11-05,9.466666667
"DC",2019-11-06,9.466666667
"DC",2019-11-07,9.466666667
"DC",2019-11-08,9.466666667
"DC",2019-11-09,9.466666667
"DC",2019-11-10,9.466666667
"DC",2019-11-11,9.466666667
"DC",2019-11-12,9.466666667
"DC",2019-11-13,9.466666667
"DC",2019-11-14,9.466666667
"DC",2019-11-15,9.466666667
"DC",2019-11-16,9.466666667
"DC",2019-11-17,9.466666667
"DC",2019-11-18,9.466666667
"DC",2019-11-19,9.466666667
"DC",2019-11-20,9.466666667
"DC",2019-11-21,9.466666667
"DC",2019-11-22,9.466666667
"DC",2019-11-23,9.466666667
"DC",2019-11-24,9.466666667
"DC",2019-11-25,9.466666667
"DC",2019-11-26,9.466666667
"DC",2019-11-27,9.466666667
"DC",2019-11-28,9.466666667
"DC",2019-11-29,9.466666667
"DC",2019-11-30,9.466666667
"DC",2019-12-01,9.903225806
"DC",2019-12-02,9.903225806
"DC",2019-12-03,9.903225806
"DC",2019-12-04,9.903225806
"DC",2019-12-05,9.903225806
"DC",2019-12-06,9.903225806
"DC",2019-12-07,9.903225806
"DC",2019-12-08,9.903225806
"DC",2019-12-09,9.903225806
"DC",2019-12-10,9.903225806
"DC",2019-12-11,9.903225806
"DC",2019-12-12,9.903225806
"DC",2019-12-13,9.903225806
"DC",2019-12-14,9.903225806
"DC",2019-12-15,9.903225806
"DC",2019-12-16,9.903225806
"DC",2019-12-17,9.903225806
"DC",2019-12-18,9.903225806
"DC",2019-12-19,9.903225806
"DC",2019-12-20,9.903225806
"DC",2019-12-21,9.903225806
"DC",2019-12-22,9.903225806
"DC",2019-12-23,9.903225806
"DC",2019-12-24,9.903225806
"DC",2019-12-25,9.903225806
"DC",2019-12-26,9.903225806
"DC",2019-12-27,9.903225806
"DC",2019-12-28,9.903225806
"DC",2019-12-29,9.903225806
"DC",2019-12-30,9.903225806
"DC",2019-12-31,9.903225806
"DE",2016-02-08,24.10344828
"DE",2016-02-09,24.10344828
"DE",2016-02-10,24.10344828
"DE",2016-02-11,24.10344828
"DE",2016-02-12,24.10344828
"DE",2016-02-13,24.10344828
"DE",2016-02-14,24.10344828
"DE",2016-02-15,24.10344828
"DE",2016-02-16,24.10344828
"DE",2016-02-17,24.10344828
"DE",2016-02-18,24.10344828
"DE",2016-02-19,24.10344828
"DE",2016-02-20,24.10344828
"DE",2016-02-21,24.10344828
"DE",2016-02-22,24.10344828
"DE",2016-02-23,24.10344828
"DE",2016-02-24,24.10344828
"DE",2016-02-25,24.10344828
"DE",2016-02-26,24.10344828
"DE",2016-02-27,24.10344828
"DE",2016-02-28,24.10344828
"DE",2016-02-29,24.10344828
"DE",2016-03-01,25.29032258
"DE",2016-03-02,25.29032258
"DE",2016-03-03,25.29032258
"DE",2016-03-04,25.29032258
"DE",2016-03-05,25.29032258
"DE",2016-03-06,25.29032258
"DE",2016-03-07,25.29032258
"DE",2016-03-08,25.29032258
"DE",2016-03-09,25.29032258
"DE",2016-03-10,25.29032258
"DE",2016-03-11,25.29032258
"DE",2016-03-12,25.29032258
"DE",2016-03-13,25.29032258
"DE",2016-03-14,25.29032258
"DE",2016-03-15,25.29032258
"DE",2016-03-16,25.29032258
"DE",2016-03-17,25.29032258
"DE",2016-03-18,25.29032258
"DE",2016-03-19,25.29032258
"DE",2016-03-20,25.29032258
"DE",2016-03-21,25.29032258
"DE",2016-03-22,25.29032258
"DE",2016-03-23,25.29032258
"DE",2016-03-24,25.29032258
"DE",2016-03-25,25.29032258
"DE",2016-03-26,25.29032258
"DE",2016-03-27,25.29032258
"DE",2016-03-28,25.29032258
"DE",2016-03-29,25.29032258
"DE",2016-03-30,25.29032258
"DE",2016-03-31,25.29032258
"DE",2016-04-01,27.26666667
"DE",2016-04-02,27.26666667
"DE",2016-04-03,27.26666667
"DE",2016-04-04,27.26666667
"DE",2016-04-05,27.26666667
"DE",2016-04-06,27.26666667
"DE",2016-04-07,27.26666667
"DE",2016-04-08,27.26666667
"DE",2016-04-09,27.26666667
"DE",2016-04-10,27.26666667
"DE",2016-04-11,27.26666667
"DE",2016-04-12,27.26666667
"DE",2016-04-13,27.26666667
"DE",2016-04-14,27.26666667
"DE",2016-04-15,27.26666667
"DE",2016-04-16,27.26666667
"DE",2016-04-17,27.26666667
"DE",2016-04-18,27.26666667
"DE",2016-04-19,27.26666667
"DE",2016-04-20,27.26666667
"DE",2016-04-21,27.26666667
"DE",2016-04-22,27.26666667
"DE",2016-04-23,27.26666667
"DE",2016-04-24,27.26666667
"DE",2016-04-25,27.26666667
"DE",2016-04-26,27.26666667
"DE",2016-04-27,27.26666667
"DE",2016-04-28,27.26666667
"DE",2016-04-29,27.26666667
"DE",2016-04-30,27.26666667
"DE",2016-05-01,26.61290323
"DE",2016-05-02,26.61290323
"DE",2016-05-03,26.61290323
"DE",2016-05-04,26.61290323
"DE",2016-05-05,26.61290323
"DE",2016-05-06,26.61290323
"DE",2016-05-07,26.61290323
"DE",2016-05-08,26.61290323
"DE",2016-05-09,26.61290323
"DE",2016-05-10,26.61290323
"DE",2016-05-11,26.61290323
"DE",2016-05-12,26.61290323
"DE",2016-05-13,26.61290323
"DE",2016-05-14,26.61290323
"DE",2016-05-15,26.61290323
"DE",2016-05-16,26.61290323
"DE",2016-05-17,26.61290323
"DE",2016-05-18,26.61290323
"DE",2016-05-19,26.61290323
"DE",2016-05-20,26.61290323
"DE",2016-05-21,26.61290323
"DE",2016-05-22,26.61290323
"DE",2016-05-23,26.61290323
"DE",2016-05-24,26.61290323
"DE",2016-05-25,26.61290323
"DE",2016-05-26,26.61290323
"DE",2016-05-27,26.61290323
"DE",2016-05-28,26.61290323
"DE",2016-05-29,26.61290323
"DE",2016-05-30,26.61290323
"DE",2016-05-31,26.61290323
"DE",2016-06-01,34
"DE",2016-06-02,34
"DE",2016-06-03,34
"DE",2016-06-04,34
"DE",2016-06-05,34
"DE",2016-06-06,34
"DE",2016-06-07,34
"DE",2016-06-08,34
"DE",2016-06-09,34
"DE",2016-06-10,34
"DE",2016-06-11,34
"DE",2016-06-12,34
"DE",2016-06-13,34
"DE",2016-06-14,34
"DE",2016-06-15,34
"DE",2016-06-16,34
"DE",2016-06-17,34
"DE",2016-06-18,34
"DE",2016-06-19,34
"DE",2016-06-20,34
"DE",2016-06-21,34
"DE",2016-06-22,34
"DE",2016-06-23,34
"DE",2016-06-24,34
"DE",2016-06-25,34
"DE",2016-06-26,34
"DE",2016-06-27,34
"DE",2016-06-28,34
"DE",2016-06-29,34
"DE",2016-06-30,34
"DE",2016-07-01,33.16129032
"DE",2016-07-02,33.16129032
"DE",2016-07-03,33.16129032
"DE",2016-07-04,33.16129032
"DE",2016-07-05,33.16129032
"DE",2016-07-06,33.16129032
"DE",2016-07-07,33.16129032
"DE",2016-07-08,33.16129032
"DE",2016-07-09,33.16129032
"DE",2016-07-10,33.16129032
"DE",2016-07-11,33.16129032
"DE",2016-07-12,33.16129032
"DE",2016-07-13,33.16129032
"DE",2016-07-14,33.16129032
"DE",2016-07-15,33.16129032
"DE",2016-07-16,33.16129032
"DE",2016-07-17,33.16129032
"DE",2016-07-18,33.16129032
"DE",2016-07-19,33.16129032
"DE",2016-07-20,33.16129032
"DE",2016-07-21,33.16129032
"DE",2016-07-22,33.16129032
"DE",2016-07-23,33.16129032
"DE",2016-07-24,33.16129032
"DE",2016-07-25,33.16129032
"DE",2016-07-26,33.16129032
"DE",2016-07-27,33.16129032
"DE",2016-07-28,33.16129032
"DE",2016-07-29,33.16129032
"DE",2016-07-30,33.16129032
"DE",2016-07-31,33.16129032
"DE",2016-08-01,30.83870968
"DE",2016-08-02,30.83870968
"DE",2016-08-03,30.83870968
"DE",2016-08-04,30.83870968
"DE",2016-08-05,30.83870968
"DE",2016-08-06,30.83870968
"DE",2016-08-07,30.83870968
"DE",2016-08-08,30.83870968
"DE",2016-08-09,30.83870968
"DE",2016-08-10,30.83870968
"DE",2016-08-11,30.83870968
"DE",2016-08-12,30.83870968
"DE",2016-08-13,30.83870968
"DE",2016-08-14,30.83870968
"DE",2016-08-15,30.83870968
"DE",2016-08-16,30.83870968
"DE",2016-08-17,30.83870968
"DE",2016-08-18,30.83870968
"DE",2016-08-19,30.83870968
"DE",2016-08-20,30.83870968
"DE",2016-08-21,30.83870968
"DE",2016-08-22,30.83870968
"DE",2016-08-23,30.83870968
"DE",2016-08-24,30.83870968
"DE",2016-08-25,30.83870968
"DE",2016-08-26,30.83870968
"DE",2016-08-27,30.83870968
"DE",2016-08-28,30.83870968
"DE",2016-08-29,30.83870968
"DE",2016-08-30,30.83870968
"DE",2016-08-31,30.83870968
"DE",2016-09-01,31.5
"DE",2016-09-02,31.5
"DE",2016-09-03,31.5
"DE",2016-09-04,31.5
"DE",2016-09-05,31.5
"DE",2016-09-06,31.5
"DE",2016-09-07,31.5
"DE",2016-09-08,31.5
"DE",2016-09-09,31.5
"DE",2016-09-10,31.5
"DE",2016-09-11,31.5
"DE",2016-09-12,31.5
"DE",2016-09-13,31.5
"DE",2016-09-14,31.5
"DE",2016-09-15,31.5
"DE",2016-09-16,31.5
"DE",2016-09-17,31.5
"DE",2016-09-18,31.5
"DE",2016-09-19,31.5
"DE",2016-09-20,31.5
"DE",2016-09-21,31.5
"DE",2016-09-22,31.5
"DE",2016-09-23,31.5
"DE",2016-09-24,31.5
"DE",2016-09-25,31.5
"DE",2016-09-26,31.5
"DE",2016-09-27,31.5
"DE",2016-09-28,31.5
"DE",2016-09-29,31.5
"DE",2016-09-30,31.5
"DE",2016-10-01,27.61290323
"DE",2016-10-02,27.61290323
"DE",2016-10-03,27.61290323
"DE",2016-10-04,27.61290323
"DE",2016-10-05,27.61290323
"DE",2016-10-06,27.61290323
"DE",2016-10-07,27.61290323
"DE",2016-10-08,27.61290323
"DE",2016-10-09,27.61290323
"DE",2016-10-10,27.61290323
"DE",2016-10-11,27.61290323
"DE",2016-10-12,27.61290323
"DE",2016-10-13,27.61290323
"DE",2016-10-14,27.61290323
"DE",2016-10-15,27.61290323
"DE",2016-10-16,27.61290323
"DE",2016-10-17,27.61290323
"DE",2016-10-18,27.61290323
"DE",2016-10-19,27.61290323
"DE",2016-10-20,27.61290323
"DE",2016-10-21,27.61290323
"DE",2016-10-22,27.61290323
"DE",2016-10-23,27.61290323
"DE",2016-10-24,27.61290323
"DE",2016-10-25,27.61290323
"DE",2016-10-26,27.61290323
"DE",2016-10-27,27.61290323
"DE",2016-10-28,27.61290323
"DE",2016-10-29,27.61290323
"DE",2016-10-30,27.61290323
"DE",2016-10-31,27.61290323
"DE",2016-11-01,25.1
"DE",2016-11-02,25.1
"DE",2016-11-03,25.1
"DE",2016-11-04,25.1
"DE",2016-11-05,25.1
"DE",2016-11-06,25.1
"DE",2016-11-07,25.1
"DE",2016-11-08,25.1
"DE",2016-11-09,25.1
"DE",2016-11-10,25.1
"DE",2016-11-11,25.1
"DE",2016-11-12,25.1
"DE",2016-11-13,25.1
"DE",2016-11-14,25.1
"DE",2016-11-15,25.1
"DE",2016-11-16,25.1
"DE",2016-11-17,25.1
"DE",2016-11-18,25.1
"DE",2016-11-19,25.1
"DE",2016-11-20,25.1
"DE",2016-11-21,25.1
"DE",2016-11-22,25.1
"DE",2016-11-23,25.1
"DE",2016-11-24,25.1
"DE",2016-11-25,25.1
"DE",2016-11-26,25.1
"DE",2016-11-27,25.1
"DE",2016-11-28,25.1
"DE",2016-11-29,25.1
"DE",2016-11-30,25.1
"DE",2016-12-01,24.77419355
"DE",2016-12-02,24.77419355
"DE",2016-12-03,24.77419355
"DE",2016-12-04,24.77419355
"DE",2016-12-05,24.77419355
"DE",2016-12-06,24.77419355
"DE",2016-12-07,24.77419355
"DE",2016-12-08,24.77419355
"DE",2016-12-09,24.77419355
"DE",2016-12-10,24.77419355
"DE",2016-12-11,24.77419355
"DE",2016-12-12,24.77419355
"DE",2016-12-13,24.77419355
"DE",2016-12-14,24.77419355
"DE",2016-12-15,24.77419355
"DE",2016-12-16,24.77419355
"DE",2016-12-17,24.77419355
"DE",2016-12-18,24.77419355
"DE",2016-12-19,24.77419355
"DE",2016-12-20,24.77419355
"DE",2016-12-21,24.77419355
"DE",2016-12-22,24.77419355
"DE",2016-12-23,24.77419355
"DE",2016-12-24,24.77419355
"DE",2016-12-25,24.77419355
"DE",2016-12-26,24.77419355
"DE",2016-12-27,24.77419355
"DE",2016-12-28,24.77419355
"DE",2016-12-29,24.77419355
"DE",2016-12-30,24.77419355
"DE",2016-12-31,24.77419355
"DE",2017-01-01,22.93548387
"DE",2017-01-02,22.93548387
"DE",2017-01-03,22.93548387
"DE",2017-01-04,22.93548387
"DE",2017-01-05,22.93548387
"DE",2017-01-06,22.93548387
"DE",2017-01-07,22.93548387
"DE",2017-01-08,22.93548387
"DE",2017-01-09,22.93548387
"DE",2017-01-10,22.93548387
"DE",2017-01-11,22.93548387
"DE",2017-01-12,22.93548387
"DE",2017-01-13,22.93548387
"DE",2017-01-14,22.93548387
"DE",2017-01-15,22.93548387
"DE",2017-01-16,22.93548387
"DE",2017-01-17,22.93548387
"DE",2017-01-18,22.93548387
"DE",2017-01-19,22.93548387
"DE",2017-01-20,22.93548387
"DE",2017-01-21,22.93548387
"DE",2017-01-22,22.93548387
"DE",2017-01-23,22.93548387
"DE",2017-01-24,22.93548387
"DE",2017-01-25,22.93548387
"DE",2017-01-26,22.93548387
"DE",2017-01-27,22.93548387
"DE",2017-01-28,22.93548387
"DE",2017-01-29,22.93548387
"DE",2017-01-30,22.93548387
"DE",2017-01-31,22.93548387
"DE",2017-02-01,25.71428571
"DE",2017-02-02,25.71428571
"DE",2017-02-03,25.71428571
"DE",2017-02-04,25.71428571
"DE",2017-02-05,25.71428571
"DE",2017-02-06,25.71428571
"DE",2017-02-07,25.71428571
"DE",2017-02-08,25.71428571
"DE",2017-02-09,25.71428571
"DE",2017-02-10,25.71428571
"DE",2017-02-11,25.71428571
"DE",2017-02-12,25.71428571
"DE",2017-02-13,25.71428571
"DE",2017-02-14,25.71428571
"DE",2017-02-15,25.71428571
"DE",2017-02-16,25.71428571
"DE",2017-02-17,25.71428571
"DE",2017-02-18,25.71428571
"DE",2017-02-19,25.71428571
"DE",2017-02-20,25.71428571
"DE",2017-02-21,25.71428571
"DE",2017-02-22,25.71428571
"DE",2017-02-23,25.71428571
"DE",2017-02-24,25.71428571
"DE",2017-02-25,25.71428571
"DE",2017-02-26,25.71428571
"DE",2017-02-27,25.71428571
"DE",2017-02-28,25.71428571
"DE",2017-03-01,25.29032258
"DE",2017-03-02,25.29032258
"DE",2017-03-03,25.29032258
"DE",2017-03-04,25.29032258
"DE",2017-03-05,25.29032258
"DE",2017-03-06,25.29032258
"DE",2017-03-07,25.29032258
"DE",2017-03-08,25.29032258
"DE",2017-03-09,25.29032258
"DE",2017-03-10,25.29032258
"DE",2017-03-11,25.29032258
"DE",2017-03-12,25.29032258
"DE",2017-03-13,25.29032258
"DE",2017-03-14,25.29032258
"DE",2017-03-15,25.29032258
"DE",2017-03-16,25.29032258
"DE",2017-03-17,25.29032258
"DE",2017-03-18,25.29032258
"DE",2017-03-19,25.29032258
"DE",2017-03-20,25.29032258
"DE",2017-03-21,25.29032258
"DE",2017-03-22,25.29032258
"DE",2017-03-23,25.29032258
"DE",2017-03-24,25.29032258
"DE",2017-03-25,25.29032258
"DE",2017-03-26,25.29032258
"DE",2017-03-27,25.29032258
"DE",2017-03-28,25.29032258
"DE",2017-03-29,25.29032258
"DE",2017-03-30,25.29032258
"DE",2017-03-31,25.29032258
"DE",2017-04-01,27.66666667
"DE",2017-04-02,27.66666667
"DE",2017-04-03,27.66666667
"DE",2017-04-04,27.66666667
"DE",2017-04-05,27.66666667
"DE",2017-04-06,27.66666667
"DE",2017-04-07,27.66666667
"DE",2017-04-08,27.66666667
"DE",2017-04-09,27.66666667
"DE",2017-04-10,27.66666667
"DE",2017-04-11,27.66666667
"DE",2017-04-12,27.66666667
"DE",2017-04-13,27.66666667
"DE",2017-04-14,27.66666667
"DE",2017-04-15,27.66666667
"DE",2017-04-16,27.66666667
"DE",2017-04-17,27.66666667
"DE",2017-04-18,27.66666667
"DE",2017-04-19,27.66666667
"DE",2017-04-20,27.66666667
"DE",2017-04-21,27.66666667
"DE",2017-04-22,27.66666667
"DE",2017-04-23,27.66666667
"DE",2017-04-24,27.66666667
"DE",2017-04-25,27.66666667
"DE",2017-04-26,27.66666667
"DE",2017-04-27,27.66666667
"DE",2017-04-28,27.66666667
"DE",2017-04-29,27.66666667
"DE",2017-04-30,27.66666667
"DE",2017-05-01,27
"DE",2017-05-02,27
"DE",2017-05-03,27
"DE",2017-05-04,27
"DE",2017-05-05,27
"DE",2017-05-06,27
"DE",2017-05-07,27
"DE",2017-05-08,27
"DE",2017-05-09,27
"DE",2017-05-10,27
"DE",2017-05-11,27
"DE",2017-05-12,27
"DE",2017-05-13,27
"DE",2017-05-14,27
"DE",2017-05-15,27
"DE",2017-05-16,27
"DE",2017-05-17,27
"DE",2017-05-18,27
"DE",2017-05-19,27
"DE",2017-05-20,27
"DE",2017-05-21,27
"DE",2017-05-22,27
"DE",2017-05-23,27
"DE",2017-05-24,27
"DE",2017-05-25,27
"DE",2017-05-26,27
"DE",2017-05-27,27
"DE",2017-05-28,27
"DE",2017-05-29,27
"DE",2017-05-30,27
"DE",2017-05-31,27
"DE",2017-06-01,34.96666667
"DE",2017-06-02,34.96666667
"DE",2017-06-03,34.96666667
"DE",2017-06-04,34.96666667
"DE",2017-06-05,34.96666667
"DE",2017-06-06,34.96666667
"DE",2017-06-07,34.96666667
"DE",2017-06-08,34.96666667
"DE",2017-06-09,34.96666667
"DE",2017-06-10,34.96666667
"DE",2017-06-11,34.96666667
"DE",2017-06-12,34.96666667
"DE",2017-06-13,34.96666667
"DE",2017-06-14,34.96666667
"DE",2017-06-15,34.96666667
"DE",2017-06-16,34.96666667
"DE",2017-06-17,34.96666667
"DE",2017-06-18,34.96666667
"DE",2017-06-19,34.96666667
"DE",2017-06-20,34.96666667
"DE",2017-06-21,34.96666667
"DE",2017-06-22,34.96666667
"DE",2017-06-23,34.96666667
"DE",2017-06-24,34.96666667
"DE",2017-06-25,34.96666667
"DE",2017-06-26,34.96666667
"DE",2017-06-27,34.96666667
"DE",2017-06-28,34.96666667
"DE",2017-06-29,34.96666667
"DE",2017-06-30,34.96666667
"DE",2017-07-01,33.32258065
"DE",2017-07-02,33.32258065
"DE",2017-07-03,33.32258065
"DE",2017-07-04,33.32258065
"DE",2017-07-05,33.32258065
"DE",2017-07-06,33.32258065
"DE",2017-07-07,33.32258065
"DE",2017-07-08,33.32258065
"DE",2017-07-09,33.32258065
"DE",2017-07-10,33.32258065
"DE",2017-07-11,33.32258065
"DE",2017-07-12,33.32258065
"DE",2017-07-13,33.32258065
"DE",2017-07-14,33.32258065
"DE",2017-07-15,33.32258065
"DE",2017-07-16,33.32258065
"DE",2017-07-17,33.32258065
"DE",2017-07-18,33.32258065
"DE",2017-07-19,33.32258065
"DE",2017-07-20,33.32258065
"DE",2017-07-21,33.32258065
"DE",2017-07-22,33.32258065
"DE",2017-07-23,33.32258065
"DE",2017-07-24,33.32258065
"DE",2017-07-25,33.32258065
"DE",2017-07-26,33.32258065
"DE",2017-07-27,33.32258065
"DE",2017-07-28,33.32258065
"DE",2017-07-29,33.32258065
"DE",2017-07-30,33.32258065
"DE",2017-07-31,33.32258065
"DE",2017-08-01,31.03225806
"DE",2017-08-02,31.03225806
"DE",2017-08-03,31.03225806
"DE",2017-08-04,31.03225806
"DE",2017-08-05,31.03225806
"DE",2017-08-06,31.03225806
"DE",2017-08-07,31.03225806
"DE",2017-08-08,31.03225806
"DE",2017-08-09,31.03225806
"DE",2017-08-10,31.03225806
"DE",2017-08-11,31.03225806
"DE",2017-08-12,31.03225806
"DE",2017-08-13,31.03225806
"DE",2017-08-14,31.03225806
"DE",2017-08-15,31.03225806
"DE",2017-08-16,31.03225806
"DE",2017-08-17,31.03225806
"DE",2017-08-18,31.03225806
"DE",2017-08-19,31.03225806
"DE",2017-08-20,31.03225806
"DE",2017-08-21,31.03225806
"DE",2017-08-22,31.03225806
"DE",2017-08-23,31.03225806
"DE",2017-08-24,31.03225806
"DE",2017-08-25,31.03225806
"DE",2017-08-26,31.03225806
"DE",2017-08-27,31.03225806
"DE",2017-08-28,31.03225806
"DE",2017-08-29,31.03225806
"DE",2017-08-30,31.03225806
"DE",2017-08-31,31.03225806
"DE",2017-09-01,31.93333333
"DE",2017-09-02,31.93333333
"DE",2017-09-03,31.93333333
"DE",2017-09-04,31.93333333
"DE",2017-09-05,31.93333333
"DE",2017-09-06,31.93333333
"DE",2017-09-07,31.93333333
"DE",2017-09-08,31.93333333
"DE",2017-09-09,31.93333333
"DE",2017-09-10,31.93333333
"DE",2017-09-11,31.93333333
"DE",2017-09-12,31.93333333
"DE",2017-09-13,31.93333333
"DE",2017-09-14,31.93333333
"DE",2017-09-15,31.93333333
"DE",2017-09-16,31.93333333
"DE",2017-09-17,31.93333333
"DE",2017-09-18,31.93333333
"DE",2017-09-19,31.93333333
"DE",2017-09-20,31.93333333
"DE",2017-09-21,31.93333333
"DE",2017-09-22,31.93333333
"DE",2017-09-23,31.93333333
"DE",2017-09-24,31.93333333
"DE",2017-09-25,31.93333333
"DE",2017-09-26,31.93333333
"DE",2017-09-27,31.93333333
"DE",2017-09-28,31.93333333
"DE",2017-09-29,31.93333333
"DE",2017-09-30,31.93333333
"DE",2017-10-01,27.83870968
"DE",2017-10-02,27.83870968
"DE",2017-10-03,27.83870968
"DE",2017-10-04,27.83870968
"DE",2017-10-05,27.83870968
"DE",2017-10-06,27.83870968
"DE",2017-10-07,27.83870968
"DE",2017-10-08,27.83870968
"DE",2017-10-09,27.83870968
"DE",2017-10-10,27.83870968
"DE",2017-10-11,27.83870968
"DE",2017-10-12,27.83870968
"DE",2017-10-13,27.83870968
"DE",2017-10-14,27.83870968
"DE",2017-10-15,27.83870968
"DE",2017-10-16,27.83870968
"DE",2017-10-17,27.83870968
"DE",2017-10-18,27.83870968
